Filename1,Model1,Translation Count1,Last Language1,Filename2,Model2,Translation Count2,Last Language2,Final Language,BLEU,METEOR,ROUGE
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0223,0.2155,0.3153
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0498,0.2680,0.3571
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.1467,0.4866,0.5801
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0944,0.2838,0.4178
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,2,arabic,english,0.0057,0.0987,0.2323
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0880,0.3323,0.3863
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.1170,0.2521,0.3534
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_mandarin_to_french_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.0230,0.2994,0.3775
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_arabic_to_french_to_english.txt,deepseek-chat,3,french,english,0.0256,0.2211,0.3030
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.1282,0.4884,0.5182
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_french_to_english.txt,deepseek-chat,2,french,english,0.0074,0.1228,0.2243
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.1270,0.3477,0.4078
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_arabic_to_french_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0523,0.1932,0.2022
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_mandarin_to_arabic_to_english.txt,deepseek-chat,3,arabic,english,0.1060,0.3896,0.4578
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.0686,0.3083,0.4080
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_mandarin_to_english.txt,deepseek-chat,2,mandarin,english,0.0084,0.1557,0.2703
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.2207,0.5489,0.6814
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gemini-2.0-flash_english_to_mandarin_to_arabic_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0262,0.2722,0.3710
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-3.5-turbo_english_to_mandarin_to_english.txt,gpt-3.5-turbo,2,mandarin,english,0.0198,0.1784,0.2609
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,deepseek-chat_english_to_french_to_mandarin_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.1264,0.4062,0.4915
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.2089,0.4686,0.5191
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_french_to_english.txt,claude-3-7-sonnet-20250219,2,french,english,0.0065,0.1144,0.2160
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gemini-2.0-flash_english_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.1614,0.4545,0.5847
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-3.5-turbo_english_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0648,0.2878,0.3404
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-3.5-turbo_english_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.3837,0.6665,0.7660
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.0808,0.3319,0.4317
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gpt-4-turbo_english_to_french_to_english.txt,gpt-4-turbo,2,french,english,0.0179,0.1392,0.2347
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.0470,0.2938,0.3889
gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0920,0.3335,0.4500
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.0466,0.2603,0.3766
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.0289,0.2023,0.2763
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_arabic_to_english.txt,deepseek-chat,2,arabic,english,0.0059,0.0794,0.1792
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0131,0.2352,0.2840
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gemini-2.0-flash_english_to_arabic_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0058,0.1772,0.2710
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.0313,0.2266,0.3161
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_arabic_to_english.txt,gpt-4-turbo,2,arabic,english,0.0068,0.0988,0.1571
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0145,0.1572,0.2207
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0557,0.2303,0.3654
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.0607,0.2465,0.3442
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0444,0.1997,0.2781
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,2,arabic,english,0.0027,0.0739,0.1673
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0442,0.2037,0.2645
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.0337,0.1838,0.2330
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_mandarin_to_french_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.0147,0.2024,0.2638
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_arabic_to_french_to_english.txt,deepseek-chat,3,french,english,0.0098,0.1339,0.2532
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.0124,0.2151,0.2840
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_french_to_english.txt,deepseek-chat,2,french,english,0.0042,0.1042,0.1856
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.0069,0.1841,0.2590
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_arabic_to_french_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0601,0.1961,0.2712
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_mandarin_to_arabic_to_english.txt,deepseek-chat,3,arabic,english,0.0348,0.2163,0.2638
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.0130,0.1963,0.2569
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_mandarin_to_english.txt,deepseek-chat,2,mandarin,english,0.0045,0.1289,0.1940
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.0953,0.2789,0.3696
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gemini-2.0-flash_english_to_mandarin_to_arabic_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0125,0.1860,0.2523
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_english.txt,gpt-3.5-turbo,2,mandarin,english,0.0074,0.1338,0.1972
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,deepseek-chat_english_to_french_to_mandarin_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.0520,0.2726,0.3323
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.0677,0.2459,0.3333
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_english.txt,claude-3-7-sonnet-20250219,2,french,english,0.0037,0.1015,0.1724
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gemini-2.0-flash_english_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.0733,0.2906,0.3770
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-3.5-turbo_english_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0235,0.1579,0.2179
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-3.5-turbo_english_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.0757,0.2425,0.3526
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.0768,0.2327,0.3421
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gpt-4-turbo_english_to_french_to_english.txt,gpt-4-turbo,2,french,english,0.0066,0.1088,0.1793
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.0069,0.1889,0.2492
deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0952,0.2748,0.3596
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.0233,0.3169,0.3563
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_arabic_to_english.txt,deepseek-chat,2,arabic,english,0.0138,0.1513,0.2383
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0212,0.3520,0.4370
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gemini-2.0-flash_english_to_arabic_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0181,0.2314,0.3482
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.1201,0.4068,0.4643
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_arabic_to_english.txt,gpt-4-turbo,2,arabic,english,0.0161,0.1416,0.2371
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0266,0.2207,0.2629
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0871,0.3131,0.4465
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.1722,0.5237,0.5225
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0890,0.2967,0.4352
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,2,arabic,english,0.0065,0.1193,0.2222
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0743,0.3172,0.3750
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.0549,0.2594,0.3318
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_mandarin_to_french_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.0201,0.2960,0.3500
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_arabic_to_french_to_english.txt,deepseek-chat,3,french,english,0.0278,0.2259,0.3153
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.0753,0.3688,0.4370
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_french_to_english.txt,deepseek-chat,2,french,english,0.0084,0.1665,0.2049
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.0722,0.3399,0.3659
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_arabic_to_french_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0074,0.2183,0.2388
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_mandarin_to_arabic_to_english.txt,deepseek-chat,3,arabic,english,0.0877,0.3567,0.4083
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.0639,0.2995,0.3651
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_mandarin_to_english.txt,deepseek-chat,2,mandarin,english,0.0080,0.1848,0.2066
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.1728,0.4696,0.5622
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gemini-2.0-flash_english_to_mandarin_to_arabic_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0266,0.2766,0.3096
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-3.5-turbo_english_to_mandarin_to_english.txt,gpt-3.5-turbo,2,mandarin,english,0.0236,0.1951,0.2727
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,deepseek-chat_english_to_french_to_mandarin_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.0355,0.3322,0.3965
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.2857,0.6472,0.6903
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_french_to_english.txt,claude-3-7-sonnet-20250219,2,french,english,0.0075,0.1451,0.2059
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gemini-2.0-flash_english_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.0997,0.3657,0.4758
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-3.5-turbo_english_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0722,0.2942,0.3451
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-3.5-turbo_english_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.1744,0.4975,0.5841
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.1116,0.4180,0.5046
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gpt-4-turbo_english_to_french_to_english.txt,gpt-4-turbo,2,french,english,0.0197,0.1449,0.2255
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.0569,0.3039,0.3704
gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.1841,0.4949,0.5628
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_arabic_to_english.txt,deepseek-chat,2,arabic,english,0.0052,0.1034,0.2110
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.1972,0.3966,0.4791
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gemini-2.0-flash_english_to_arabic_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0066,0.1789,0.2329
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.1099,0.3347,0.4819
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-4-turbo_english_to_arabic_to_english.txt,gpt-4-turbo,2,arabic,english,0.0117,0.1148,0.2009
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0343,0.1974,0.2437
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0179,0.1962,0.2833
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.0170,0.2494,0.3401
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0170,0.2327,0.3320
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,2,arabic,english,0.0048,0.0962,0.2056
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0145,0.2261,0.3133
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-4-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.0408,0.2420,0.3387
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_mandarin_to_french_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.2426,0.5254,0.6189
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_arabic_to_french_to_english.txt,deepseek-chat,3,french,english,0.0071,0.1663,0.2429
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-4-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.1817,0.4139,0.5247
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_french_to_english.txt,deepseek-chat,2,french,english,0.0070,0.1254,0.2087
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,gpt-4-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.5641,0.8191,0.8044
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_arabic_to_french_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0163,0.1925,0.2116
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_mandarin_to_arabic_to_english.txt,deepseek-chat,3,arabic,english,0.2659,0.5431,0.5887
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.2872,0.5536,0.6541
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,deepseek-chat_english_to_mandarin_to_english.txt,deepseek-chat,2,mandarin,english,0.0066,0.1537,0.1849
gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.0567,0.2807,0.3554
